version,direction,id,candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
claude-version,CE,178,B,10.0,8.0,3.742857,45.0,0.053469,0.517742,0.375,2.0,8.0,0.984615,72.0,2.0,36.0,2.93309811,1.448162002,0.430792453,1.963739281,-1.62989174,-0.656993941,-1.006982041,-0.193096298,5.446814215,-1.599948159,3.009165302,2.955746113,0.546122595
claude-version,CE,178,C,8.0,6.0,3.160714,21.0,0.056441,0.631481,0.338983,2.0,3.0,0.738462,59.0,3.0,19.666667,2.012535022,0.343622301,-0.443396866,-0.086306946,-1.570903278,0.147375747,-1.314311302,-0.193096298,1.685513898,-1.750481641,2.062662529,6.149075968,-0.753711993
claude-version,CE,179,A,7.0,6.0,3.892857,27.0,0.069515,0.498276,0.586207,2.0,1.0,0.736111,58.0,2.0,29.0,1.552253478,0.343622301,0.656043633,0.426204611,-1.311409619,-0.794658773,0.795225004,-0.193096298,0.180993771,-1.751919382,1.989854623,2.955746113,-0.010949382
claude-version,CE,179,B,7.0,4.0,3.764706,21.0,0.073818,0.447917,0.509434,3.0,2.0,0.680556,53.0,2.0,26.5,1.552253478,-0.7609174,0.46360254,-0.086306946,-1.226003376,-1.150800933,0.140129096,0.135187105,0.933253835,-1.78589373,1.625815095,2.955746113,-0.20990366
claude-version,CE,179,C,7.0,5.0,3.725806,29.0,0.060094,0.483333,0.5,0.0,1.0,0.805556,64.0,2.0,32.0,1.552253478,-0.208647549,0.4051874,0.597041796,-1.498398281,-0.900336652,0.059629769,-0.849663104,0.180993771,-1.709450683,2.426702057,2.955746113,0.227795751
claude-version,CE,180,A,13.0,6.0,3.31746,16.0,0.052658,0.411538,0.30303,3.0,2.0,0.753247,66.0,3.0,22.0,4.313942741,0.343622301,-0.208015389,-0.51339991,-1.645988525,-1.408075613,-1.621094457,0.135187105,0.933253835,-1.741439958,2.572317868,6.149075968,-0.56802136
claude-version,CE,180,B,13.0,5.0,3.4,23.0,0.056667,0.346154,0.222222,7.0,1.0,0.701299,63.0,3.0,21.0,4.313942741,-0.208647549,-0.084067173,0.084530239,-1.566417614,-1.870475561,-2.310620594,1.448320718,0.180993771,-1.773208465,2.353894151,6.149075968,-0.647603071
claude-version,CE,180,C,12.0,5.0,3.333333,19.0,0.055556,0.482,0.269841,3.0,1.0,0.701299,63.0,3.0,21.0,3.853661197,-0.208647549,-0.184179309,-0.257144132,-1.588468819,-0.909763715,-1.904292692,0.135187105,0.180993771,-1.773208465,2.353894151,6.149075968,-0.647603071
claude-version,CE,181,A,7.0,8.0,2.603448,16.0,0.044887,0.6625,0.360656,0.0,0.0,0.670886,61.0,3.0,20.333333,1.552253478,1.448162002,-1.280229027,-0.51339991,-1.800227872,0.366744155,-1.129377879,-0.849663104,-0.571266292,-1.791807364,2.20827834,6.149075968,-0.700657572
claude-version,CE,181,B,7.0,8.0,2.9375,19.0,0.045898,0.685,0.41791,0.0,3.0,0.746835,67.0,3.0,22.333333,1.552253478,1.448162002,-0.778591645,-0.257144132,-1.780161474,0.525865635,-0.640835539,-0.849663104,1.685513898,-1.74536118,2.645125774,6.149075968,-0.54149415
claude-version,CE,181,C,8.0,8.0,2.760563,19.0,0.038881,0.696875,0.391892,0.0,3.0,0.835443,74.0,3.0,24.666667,2.012535022,1.448162002,-1.044293433,-0.257144132,-1.919435376,0.609846416,-0.862844387,-0.849663104,1.685513898,-1.691173457,3.154781113,6.149075968,-0.355803437
claude-version,CE,182,A,11.0,6.0,3.275,30.0,0.040938,0.582895,0.488095,3.0,7.0,0.6,84.0,4.0,21.0,3.393379654,0.343622301,-0.27177649,0.682460389,-1.878607898,-0.19622764,-0.041954339,0.135187105,4.694554152,-1.835157298,3.88286017,9.342405822,-0.647603071
claude-version,CE,182,B,11.0,6.0,3.183099,25.0,0.044832,0.640909,0.506667,5.0,7.0,0.525,75.0,4.0,18.75,3.393379654,0.343622301,-0.409781881,0.255367425,-1.801319516,0.214051183,0.116518577,0.791753912,4.694554152,-1.881023126,3.227589019,9.342405822,-0.826661921
claude-version,CE,182,C,10.0,6.0,3.355556,34.0,0.037284,0.70625,0.510638,3.0,7.0,0.683333,94.0,4.0,23.5,2.93309811,0.343622301,-0.150807596,1.02413476,-1.951132743,0.676147032,0.150402701,0.135187105,4.694554152,-1.784195471,4.610939226,9.342405822,-0.448648793
claude-version,CE,183,A,11.0,6.0,3.602041,33.0,0.036756,0.488043,0.534653,10.0,9.0,0.598726,101.0,3.0,33.666667,3.393379654,0.343622301,0.219332651,0.938716167,-1.961612524,-0.867027222,0.355320162,2.433170927,6.199074279,-1.835936406,5.120594566,6.149075968,0.360431963
claude-version,CE,183,B,13.0,8.0,3.754386,36.0,0.032933,0.522222,0.555556,6.0,12.0,0.687898,117.0,3.0,39.0,4.313942741,1.448162002,0.448105258,1.194971946,-2.037491693,-0.625311086,0.533683255,1.120037315,8.455854469,-1.781403771,6.285521056,6.149075968,0.784867729
claude-version,CE,183,C,12.0,7.0,4.154545,37.0,0.037769,0.529,0.539823,8.0,13.0,0.656051,113.0,3.0,37.666667,3.853661197,0.895892151,1.049013838,1.280390539,-1.94150643,-0.577376624,0.399435226,1.776604121,9.208114532,-1.800879625,5.994289434,6.149075968,0.678758807
claude-version,CE,184,A,12.0,8.0,5.842857,59.0,0.083469,0.460606,0.352113,13.0,8.0,0.707865,71.0,1.0,71.0,3.853661197,1.448162002,3.584308975,3.15959958,-1.034449659,-1.06106349,-1.202274397,3.418021137,5.446814215,-1.769193065,2.936357396,-0.237583741,3.331482484
claude-version,CE,184,B,8.0,8.0,4.911765,65.0,0.072232,0.473437,0.42029,8.0,7.0,0.696629,69.0,1.0,69.0,2.012535022,1.448162002,2.186111829,3.672111137,-1.257482415,-0.970321814,-0.62052725,1.776604121,4.694554152,-1.776064377,2.790741585,-0.237583741,3.172319062
claude-version,CE,184,C,10.0,7.0,5.0,55.0,0.080645,0.432857,0.47619,6.0,3.0,0.640449,63.0,1.0,63.0,2.93309811,0.895892151,2.318612082,2.817925209,-1.090500607,-1.257306243,-0.143538448,1.120037315,1.685513898,-1.81042094,2.353894151,-0.237583741,2.694828795
claude-version,CE,185,A,17.0,6.0,2.635294,17.0,0.031003,0.527381,0.366667,12.0,0.0,0.845361,90.0,5.0,18.0,6.155068917,0.343622301,-1.2324067,-0.427981317,-2.075798467,-0.588826299,-1.078086651,3.089737734,-0.571266292,-1.685108159,4.319707604,12.535735676,-0.886348205
claude-version,CE,185,B,11.0,5.0,2.958333,15.0,0.041088,0.642647,0.428571,9.0,0.0,0.721649,77.0,5.0,15.4,3.393379654,-0.208647549,-0.74730726,-0.598818503,-1.875630687,0.226342434,-0.549866351,2.104887524,-0.571266292,-1.760763537,3.37320483,12.535735676,-1.093260653
claude-version,CE,185,C,12.0,6.0,2.82716,19.0,0.034903,0.57093,0.511628,9.0,0.0,0.824742,86.0,5.0,17.2,3.853661197,0.343622301,-0.944286414,-0.257144132,-1.998390996,-0.280844907,0.158850267,2.104887524,-0.571266292,-1.697717593,4.028475981,12.535735676,-0.950013573
claude-version,CE,186,A,10.0,13.0,3.276423,45.0,0.026638,0.586667,0.539062,6.0,10.0,0.685535,128.0,5.0,25.6,2.93309811,4.209511253,-0.269639607,1.963739281,-2.16243529,-0.169551808,0.392941694,1.120037315,6.951334342,-1.78284885,7.086408019,12.535735676,-0.2815272
claude-version,CE,186,B,12.0,13.0,3.081818,41.0,0.028017,0.541379,0.521739,6.0,7.0,0.597484,115.0,5.0,23.0,3.853661197,4.209511253,-0.56187298,1.62206491,-2.135064802,-0.489831522,0.245126363,1.120037315,4.694554152,-1.836695944,6.139905245,12.535735676,-0.488439649
claude-version,CE,186,C,14.0,10.0,3.096154,37.0,0.029771,0.601852,0.572727,6.0,9.0,0.597484,110.0,6.0,18.333333,4.774224285,2.552701702,-0.540344974,1.280390539,-2.100251288,-0.062162489,0.680201587,1.120037315,6.199074279,-1.836695944,5.775865717,15.729065531,-0.859820994
claude-version,CE,187,A,10.0,6.0,3.94898,47.0,0.040296,0.531373,0.56,3.0,1.0,0.643939,100.0,2.0,50.0,2.93309811,0.343622301,0.740322113,2.134576467,-1.891350358,-0.560594612,0.571603438,0.135187105,0.180993771,-1.80828665,5.04778666,2.955746113,1.660266551
claude-version,CE,187,B,8.0,7.0,3.8125,29.0,0.039714,0.498039,0.545455,6.0,1.0,0.651515,99.0,3.0,33.0,2.012535022,0.895892151,0.535373572,0.597041796,-1.902901935,-0.796334852,0.447492488,1.120037315,0.180993771,-1.80365359,4.974978755,6.149075968,0.307377462
claude-version,CE,187,C,10.0,14.0,3.607477,56.0,0.033715,0.482407,0.495413,6.0,6.0,0.712121,109.0,2.0,54.5,2.93309811,4.761781103,0.227495754,2.903343802,-2.021970503,-0.906885384,0.020489382,1.120037315,3.942294088,-1.766590332,5.703057811,2.955746113,2.018384251
claude-version,CE,188,A,12.0,7.0,4.058252,39.0,0.039401,0.586364,0.443396,15.0,5.0,0.792,106.0,3.0,35.333333,3.853661197,0.895892151,0.904413092,1.451227724,-1.90911438,-0.171694644,-0.42336619,4.074587943,3.190034025,-1.717740779,5.484634094,6.149075968,0.493068095
claude-version,CE,188,B,12.0,9.0,3.576471,40.0,0.042076,0.563415,0.448276,15.0,1.0,0.624,87.0,2.0,43.5,3.853661197,2.000431852,0.180934834,1.536646317,-1.856020795,-0.333991481,-0.381725665,4.074587943,0.180993771,-1.820480233,4.101283887,2.955746113,1.142985429
claude-version,CE,188,C,10.0,7.0,3.337838,33.0,0.045106,0.515714,0.473684,15.0,4.0,0.576,76.0,2.0,38.0,2.93309811,0.895892151,-0.177414266,0.938716167,-1.795881145,-0.67133609,-0.164921882,4.074587943,2.437773962,-1.849834363,3.300396925,2.955746113,0.705286018
claude-version,CE,189,A,11.0,6.0,3.346535,32.0,0.033134,0.484043,0.466667,6.0,16.0,0.693431,105.0,4.0,26.25,3.393379654,0.343622301,-0.164354202,0.853297575,-2.033502231,-0.895315485,-0.224797202,1.120037315,11.464894723,-1.778020096,5.411826189,9.342405822,-0.229799088
claude-version,CE,189,B,14.0,6.0,3.254902,29.0,0.031911,0.432353,0.330189,6.0,15.0,0.70073,106.0,4.0,26.5,4.774224285,0.343622301,-0.301957145,0.597041796,-2.05777642,-1.260870564,-1.389349576,1.120037315,10.712634659,-1.773556434,5.484634094,9.342405822,-0.20990366
claude-version,CE,189,C,13.0,7.0,3.23301,27.0,0.031388,0.433333,0.448598,3.0,15.0,0.708029,107.0,4.0,26.75,4.313942741,0.895892151,-0.334831804,0.426204611,-2.06815696,-1.25393994,-0.378978073,0.135187105,10.712634659,-1.769092771,5.557442,9.342405822,-0.190008232
claude-version,CE,190,A,9.0,8.0,4.637681,39.0,0.067213,0.580263,0.527778,5.0,3.0,0.550459,72.0,3.0,24.0,2.472816566,1.448162002,1.774526866,1.451227724,-1.357099875,-0.214841317,0.296656512,0.791753912,1.685513898,-1.865453818,3.009165302,6.149075968,-0.408857938
claude-version,CE,190,B,9.0,7.0,3.462687,36.0,0.051682,0.533784,0.457143,9.0,1.0,0.522936,70.0,3.0,23.333333,2.472816566,0.895892151,0.010068298,1.194971946,-1.66536024,-0.543543862,-0.306064489,2.104887524,0.180993771,-1.882285354,2.863549491,6.149075968,-0.461912438
claude-version,CE,190,C,11.0,5.0,3.975,43.0,0.049688,0.636585,0.46988,15.0,7.0,0.642202,83.0,3.0,27.666667,3.393379654,-0.208647549,0.779395684,1.792902095,-1.704937291,0.183471571,-0.197381012,4.074587943,4.694554152,-1.809348903,3.810052264,6.149075968,-0.117058304
claude-version,CE,191,A,7.0,5.0,3.213115,20.0,0.052674,0.579412,0.390625,0.0,3.0,0.495238,64.0,3.0,21.333333,1.552253478,-0.208647549,-0.364707619,-0.171725539,-1.645670955,-0.220859645,-0.873655565,-0.849663104,1.685513898,-1.89922391,2.426702057,6.149075968,-0.621075861
claude-version,CE,191,B,8.0,5.0,3.880597,25.0,0.057919,0.6425,0.528571,0.0,0.0,0.590476,70.0,3.0,23.333333,2.012535022,-0.208647549,0.637633103,0.255367425,-1.541567832,0.22530284,0.303423098,-0.849663104,-0.571266292,-1.840981647,2.863549491,6.149075968,-0.461912438
claude-version,CE,191,C,6.0,5.0,3.608696,27.0,0.0523,0.68625,0.486111,0.0,0.0,0.580952,72.0,3.0,24.0,1.091971935,-0.208647549,0.229326295,0.426204611,-1.653094133,0.534705717,-0.058883602,-0.849663104,-0.571266292,-1.846805995,3.009165302,6.149075968,-0.408857938
claude-version,CE,192,A,9.0,7.0,3.578125,42.0,0.055908,0.567187,0.469697,3.0,1.0,0.705128,66.0,2.0,33.0,2.472816566,0.895892151,0.183418603,1.707483503,-1.581482299,-0.307315649,-0.198942532,0.135187105,0.180993771,-1.770866861,2.572317868,2.955746113,0.307377462
claude-version,CE,192,B,9.0,9.0,3.333333,44.0,0.048309,0.569697,0.464789,3.0,1.0,0.820513,71.0,2.0,35.5,2.472816566,2.000431852,-0.184179309,1.878320688,-1.732307778,-0.289564764,-0.240821978,0.135187105,0.180993771,-1.700303814,2.936357396,2.955746113,0.50633174
claude-version,CE,192,C,8.0,9.0,3.403509,35.0,0.059711,0.5875,0.491525,3.0,1.0,0.653846,59.0,2.0,29.5,2.012535022,2.000431852,-0.078797797,1.109553353,-1.506000091,-0.163660777,-0.012686511,0.135187105,0.180993771,-1.80222808,2.062662529,2.955746113,0.028841473
claude-version,CE,193,A,13.0,5.0,2.753425,21.0,0.037718,0.45,0.493671,10.0,1.0,0.584,79.0,6.0,13.166667,4.313942741,-0.208647549,-1.055012385,-0.086306946,-1.942518681,-1.13606982,0.00562508,2.433170927,0.180993771,-1.844942008,3.518820642,15.729065531,-1.270993115
claude-version,CE,193,B,13.0,7.0,4.012346,44.0,0.049535,0.457447,0.482353,11.0,1.0,0.624,85.0,4.0,21.25,4.313942741,0.895892151,0.835477221,1.878320688,-1.707974045,-1.083404146,-0.090950219,2.761454331,0.180993771,-1.820480233,3.955668076,9.342405822,-0.627707643
claude-version,CE,193,C,15.0,10.0,3.688889,50.0,0.040988,0.498,0.457447,9.0,1.0,0.672,94.0,4.0,23.5,5.234505829,2.552701702,0.349750081,2.390832245,-1.877615494,-0.796610663,-0.303470489,2.104887524,0.180993771,-1.791126103,4.610939226,9.342405822,-0.448648793
claude-version,CE,194,A,8.0,5.0,3.0,14.0,0.0625,0.503333,0.431373,9.0,0.0,0.391304,51.0,3.0,17.0,2.012535022,-0.208647549,-0.684736987,-0.684237096,-1.450643826,-0.758895336,-0.52595718,2.104887524,-0.571266292,-1.962784163,1.480199283,6.149075968,-0.965929916
claude-version,CE,194,B,12.0,6.0,3.580247,31.0,0.044201,0.461111,0.440476,12.0,0.0,0.626087,84.0,3.0,28.0,3.853661197,0.343622301,0.186605157,0.767878982,-1.813843647,-1.057492097,-0.448282242,3.089737734,-0.571266292,-1.81920394,3.88286017,6.149075968,-0.090531093
claude-version,CE,194,C,12.0,9.0,3.038961,29.0,0.039467,0.503261,0.5,12.0,0.0,0.591304,80.0,3.0,26.666667,3.853661197,2.000431852,-0.626230246,0.597041796,-1.907804408,-0.759404525,0.059629769,3.089737734,-0.571266292,-1.840475288,3.591628547,6.149075968,-0.196640015
claude-version,CE,195,A,9.0,9.0,3.404255,35.0,0.036215,0.460526,0.474227,8.0,0.0,0.636986,97.0,3.0,32.333333,2.472816566,2.000431852,-0.077677548,1.109553353,-1.972350329,-1.061629255,-0.16028852,1.776604121,-0.571266292,-1.812538718,4.829362943,6.149075968,0.254322961
claude-version,CE,195,B,10.0,9.0,4.211538,41.0,0.040496,0.453261,0.523364,7.0,0.0,0.678082,107.0,3.0,35.666667,2.93309811,2.000431852,1.134598775,1.62206491,-1.887380744,-1.113007813,0.258992316,1.448320718,-0.571266292,-1.787406691,5.557442,6.149075968,0.519595385
claude-version,CE,195,C,11.0,7.0,3.319149,37.0,0.03531,0.396591,0.494845,6.0,0.0,0.616438,97.0,3.0,32.333333,3.393379654,0.895892151,-0.205479061,1.280390539,-1.990312832,-1.51378178,0.015642698,1.120037315,-0.571266292,-1.825104732,4.829362943,6.149075968,0.254322961
claude-version,CE,196,A,11.0,5.0,3.494253,16.0,0.040164,0.653571,0.384615,2.0,0.0,0.614754,91.0,4.0,22.75,3.393379654,-0.208647549,0.057470157,-0.51339991,-1.893970303,0.30359768,-0.92493826,-0.193096298,-0.571266292,-1.826134573,4.392515509,9.342405822,-0.508335077
claude-version,CE,196,B,14.0,6.0,3.125,16.0,0.039062,0.536047,0.321429,2.0,0.0,0.581967,84.0,4.0,21.0,4.774224285,0.343622301,-0.49702767,-0.51339991,-1.915842876,-0.527539777,-1.464097731,-0.193096298,-0.571266292,-1.846185278,3.88286017,9.342405822,-0.647603071
claude-version,CE,196,C,12.0,5.0,3.431818,16.0,0.038998,0.621429,0.391304,2.0,0.0,0.614754,92.0,4.0,23.0,3.853661197,-0.208647549,-0.036286893,-0.51339991,-1.917113152,0.076287342,-0.867861729,-0.193096298,-0.571266292,-1.826134573,4.465323415,9.342405822,-0.488439649
claude-version,CE,197,A,10.0,8.0,4.034884,42.0,0.046917,0.547561,0.534091,6.0,5.0,0.624,88.0,2.0,44.0,2.93309811,1.448162002,0.869321962,1.707483503,-1.759936291,-0.446112012,0.350524675,1.120037315,3.190034025,-1.820480233,4.174091793,2.955746113,1.182776284
claude-version,CE,197,B,11.0,8.0,4.142857,47.0,0.042274,0.593023,0.51,9.0,1.0,0.712,100.0,2.0,50.0,3.393379654,1.448162002,1.031462266,2.134576467,-1.852090877,-0.124601758,0.144958714,2.104887524,0.180993771,-1.766664329,5.04778666,2.955746113,1.660266551
claude-version,CE,197,C,11.0,7.0,4.345238,36.0,0.051729,0.618421,0.523256,12.0,1.0,0.6,86.0,2.0,43.0,3.393379654,0.895892151,1.33537266,1.194971946,-1.664427381,0.055014568,0.258070764,3.089737734,0.180993771,-1.835157298,4.028475981,2.955746113,1.103194573
claude-version,CE,198,A,5.0,6.0,2.785714,17.0,0.033163,0.60098,0.674157,0.0,7.0,0.707547,89.0,5.0,17.8,0.631690391,0.343622301,-1.006524816,-0.427981317,-2.032926637,-0.068329331,1.545693074,-0.849663104,4.694554152,-1.769387536,4.246899698,12.535735676,-0.902264547
claude-version,CE,198,B,7.0,5.0,3.037975,16.0,0.038455,0.585,0.702381,0.0,6.0,0.688679,84.0,5.0,16.8,1.552253478,-0.208647549,-0.627710897,-0.51339991,-1.927890654,-0.181340941,1.786525488,-0.849663104,3.942294088,-1.780926155,3.88286017,12.535735676,-0.981846258
claude-version,CE,198,C,7.0,7.0,3.024691,20.0,0.037342,0.578,0.604651,3.0,4.0,0.688679,86.0,5.0,17.2,1.552253478,0.895892151,-0.647659141,-0.171725539,-1.949981555,-0.230845402,0.95260571,0.135187105,2.437773962,-1.780926155,4.028475981,12.535735676,-0.950013573
claude-version,CE,199,A,10.0,5.0,3.45614,25.0,0.030317,0.83,0.613445,10.0,1.0,0.616883,119.0,5.0,23.8,2.93309811,-0.208647549,0.000236835,0.255367425,-2.089414243,1.551315171,1.027643984,2.433170927,0.180993771,-1.824832595,6.431136868,12.535735676,-0.42477428
claude-version,CE,199,B,8.0,7.0,4.159664,30.0,0.034955,0.75678,0.626016,7.0,2.0,0.62987,123.0,4.0,30.75,2.012535022,0.895892151,1.05670091,0.682460389,-1.997358897,1.033498516,1.134911001,1.448320718,0.933253835,-1.816890468,6.72236849,9.342405822,0.128318612
claude-version,CE,199,C,11.0,6.0,3.627273,24.0,0.032975,0.792623,0.6,9.0,4.0,0.62987,115.0,5.0,23.0,3.393379654,0.343622301,0.257222903,0.169948832,-2.036658074,1.286982569,0.912919218,2.104887524,2.437773962,-1.816890468,6.139905245,12.535735676,-0.488439649
claude-version,CE,200,A,9.0,5.0,4.59375,27.0,0.071777,0.523529,0.552239,6.0,5.0,0.602041,67.0,3.0,22.333333,2.472816566,-0.208647549,1.708556802,0.426204611,-1.266513286,-0.616067896,0.505379644,1.120037315,3.190034025,-1.833909136,2.645125774,6.149075968,-0.54149415
claude-version,CE,200,B,6.0,5.0,4.935484,29.0,0.079605,0.619355,0.584615,8.0,0.0,0.55102,65.0,3.0,21.666667,1.091971935,-0.208647549,2.221730048,0.597041796,-1.111142599,0.061619878,0.781640636,1.776604121,-0.571266292,-1.865110742,2.499509963,6.149075968,-0.594548571
claude-version,CE,200,C,9.0,7.0,3.568966,33.0,0.061534,0.545312,0.540984,6.0,0.0,0.55102,61.0,3.0,20.333333,2.472816566,0.895892151,0.169664766,0.938716167,-1.469817061,-0.462017088,0.409341917,1.120037315,-0.571266292,-1.865110742,2.20827834,6.149075968,-0.700657572
